"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect","contact.increase"
"1",0.704342722816568,0.700001726268868,0.699977331911026,0.699977328144805,0.7,0,1
"2",0.701578084260228,0.697495544864063,0.69717990314242,0.697134660418693,0.7,0,1.02
"3",0.698784067110906,0.69477410945412,0.694317986246025,0.694264593147314,0.7,0,1.04
"4",0.695963379478673,0.691995248202138,0.691425710852581,0.69136713070989,0.7,0,1.06
"5",0.693116388518656,0.689173089628892,0.688504813424616,0.688442292802662,0.7,0,1.08
"6",0.690243136854279,0.686316301877277,0.685556003179835,0.685490069572089,0.7,0,1.1
"7",0.687343680627617,0.683425549104074,0.682579350105544,0.68251049517799,0.7,0,1.12
"8",0.684418085043607,0.680503879763688,0.67957493157883,0.679503598942967,0.7,0,1.14
"9",0.681466425534508,0.677551005648022,0.676543314617763,0.676469417165827,0.7,0,1.16
"10",0.678488787927524,0.674569042853959,0.673484536802429,0.673407994743655,0.7,0,1.18
"11",0.675485268505005,0.671559660289152,0.670398390296092,0.670319382823068,0.7,0,1.2
"12",0.672455972357029,0.66852174002427,0.667284604861153,0.667203625800241,0.7,0,1.22
"13",0.66940101549037,0.665454937716696,0.664143779412225,0.664060820895706,0.7,0,1.24
"14",0.666320539185699,0.662363316841919,0.6609759902815,0.660891025105188,0.7,0,1.26
"15",0.663211504627675,0.659240904549636,0.657781315049243,0.657694315246329,0.7,0,1.28
"16",0.660074064115459,0.656095264677072,0.654559835352038,0.654470781656255,0.7,0,1.3
"17",0.656911090886868,0.652919399580206,0.651311640576652,0.651220518518049,0.7,0,1.32
"18",0.653722758482747,0.649719588732868,0.648036826767042,0.647943626710598,0.7,0,1.34
"19",0.650509192328428,0.646492897461388,0.644735497157085,0.644640212022175,0.7,0,1.36
"20",0.647270609749374,0.643238738948771,0.64140776225276,0.641310391086903,0.7,0,1.38
"21",0.644007153970487,0.639963141926045,0.638053739209935,0.637954297256488,0.7,0,1.4
"22",0.640719031763117,0.636655821437716,0.634673548467571,0.634572051886803,0.7,0,1.42
"23",0.637406446799907,0.633325882741932,0.631267318802787,0.631163790978419,0.7,0,1.44
"24",0.634069618377808,0.629974489642442,0.627835183206032,0.627729658699542,0.7,0,1.46
"25",0.630708763342257,0.626590257608194,0.624377287055154,0.624269801664078,0.7,0,1.48
"26",0.627319980590677,0.623184945357247,0.620893785225556,0.620784396638568,0.7,0,1.5
"27",0.623902220884629,0.619759143046976,0.617384810998887,0.617273564957405,0.7,0,1.52
"28",0.620460554143173,0.616301099643657,0.613850536387773,0.613737496278071,0.7,0,1.54
"29",0.616995230755109,0.612821134202863,0.610291124373726,0.610176365922729,0.7,0,1.56
"30",0.613506464349181,0.609321049893958,0.606706746325768,0.606590354321944,0.7,0,1.58
