"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect","contact.increase"
"1",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1
"2",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.02
"3",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.04
"4",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.06
"5",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.08
"6",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.1
"7",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.12
"8",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.14
"9",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.16
"10",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.18
"11",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.2
"12",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.22
"13",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.24
"14",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.26
"15",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.28
"16",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.3
"17",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.32
"18",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.34
"19",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.36
"20",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.38
"21",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.4
"22",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.42
"23",0.888900740898768,0.888888888888889,0.888900740898768,0.888888888888889,0.9,0,1.44
"24",0.888623635105132,0.888507252183966,0.888483804403069,0.888479679430458,0.9,0,1.46
"25",0.88816187208751,0.887984270486861,0.887944432501355,0.887939090512691,0.9,0,1.48
"26",0.887675802918444,0.887453018325027,0.887399760858132,0.887393571150709,0.9,0,1.5
"27",0.887176684209345,0.886916049095569,0.886850622117214,0.886843797645607,0.9,0,1.52
"28",0.886667955401711,0.88637421322924,0.886297354431359,0.886289934423877,0.9,0,1.54
"29",0.886151765348573,0.88582784299658,0.885740016592942,0.885732078929424,0.9,0,1.56
"30",0.885628665702073,0.88527720775657,0.88517865098444,0.885170261484857,0.9,0,1.58
"31",0.88509967996272,0.884722445206383,0.88461329671513,0.884604452001714,0.9,0,1.6
"32",0.884565181403938,0.88416346802915,0.884043991724565,0.884034656859799,0.9,0,1.62
"33",0.884025531258544,0.883600523959647,0.883470587540037,0.883460938554094,0.9,0,1.64
"34",0.883480676741458,0.883033491606614,0.882893252833009,0.882883131594513,0.9,0,1.66
"35",0.882930822111252,0.88246255818113,0.882311832176473,0.882301398198971,0.9,0,1.68
"36",0.882376589129968,0.881887442233876,0.881726448115967,0.881715553814362,0.9,0,1.7
"37",0.881817330966262,0.881308404021394,0.881136907598094,0.881125704420433,0.9,0,1.72
"38",0.881253760995952,0.880725422418105,0.880543392168525,0.880531808634245,0.9,0,1.74
"39",0.880685467339268,0.880138332279679,0.879945704758804,0.879933747728127,0.9,0,1.76
"40",0.880113013665666,0.879547168504801,0.879343915936295,0.879331639243005,0.9,0,1.78
"41",0.879535653657518,0.878952001197087,0.878738077529241,0.878725433733882,0.9,0,1.8
"42",0.878954474838314,0.878352810936998,0.878127979261287,0.878114970386916,0.9,0,1.82
"43",0.878368334072519,0.877749577172626,0.877513721884491,0.877500386837027,0.9,0,1.84
