"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect"
"157",-0.39264975351052,-0.301956450393063,-0.307931998836672,-0.307696121319503,0.06,0.06
"158",-0.3903854986982,-0.300220414320273,-0.306114397366959,-0.305897418733715,0.06,0.08
"159",-0.387027318932324,-0.29835861294401,-0.304245171876751,-0.304022347883363,0.06,0.1
"160",-0.38345866878412,-0.296421744994004,-0.302310683496164,-0.302078181074156,0.06,0.12
"161",-0.3805427991724,-0.29445525050248,-0.3002927233308,-0.300080243508223,0.06,0.14
"162",-0.3769420286247,-0.292340003991506,-0.298188055286593,-0.297993000569236,0.06,0.16
"163",-0.372808802429931,-0.290233373064564,-0.29602730488279,-0.295811858877821,0.06,0.18
"164",-0.369395890439543,-0.287970623707156,-0.293768349415105,-0.293566849400217,0.06,0.2
"165",-0.36570110134192,-0.285668233520482,-0.291405896312259,-0.29122327838458,0.06,0.22
"166",-0.361674619725138,-0.283224552730944,-0.288965797453175,-0.288768850303829,0.06,0.24
"167",-0.357403225419992,-0.280721564514635,-0.286415185864199,-0.286230506272074,0.06,0.26
"168",-0.352953477187778,-0.278058300390618,-0.283741703208685,-0.283575437447987,0.06,0.28
"169",-0.348365915117089,-0.275340794444446,-0.280974816275496,-0.280792042590662,0.06,0.3
"170",-0.343652676112165,-0.272449103747479,-0.278068739020246,-0.277905544008199,0.06,0.32
"171",-0.338799186888157,-0.269456384141049,-0.275032027606845,-0.274869514717999,0.06,0.34
"172",-0.333765897427184,-0.266321244050566,-0.271857589426247,-0.271700852008074,0.06,0.36
"173",-0.328495181238877,-0.263011007169846,-0.268521083488435,-0.268376447981258,0.06,0.38
"174",-0.322918150557536,-0.259558622479528,-0.265035439160145,-0.264888493851156,0.06,0.4
"175",-0.316963642128388,-0.255944595511859,-0.261360894196337,-0.261228846844099,0.06,0.42
"176",-0.311044488144238,-0.252134066321575,-0.257513160661829,-0.257378859060754,0.06,0.44
"177",-0.304771730765484,-0.248119800370826,-0.253452093390317,-0.253328054041334,0.06,0.46
"178",-0.298078727078883,-0.243890399261701,-0.249181687770887,-0.249062211734273,0.06,0.48
"179",-0.291247156412137,-0.239431273725738,-0.244672428088641,-0.244553479307926,0.06,0.5
"180",-0.284038310748902,-0.234724136025286,-0.239906243439436,-0.239802976442665,0.06,0.52
"181",-0.276391368081352,-0.229746470003443,-0.234872818058664,-0.234770434860188,0.06,0.54
"182",-0.268395543553021,-0.22447159481998,-0.229536509783166,-0.229436288547365,0.06,0.56
"183",-0.260069582460332,-0.218868572711495,-0.223873700617051,-0.223787263979621,0.06,0.58
"184",-0.251369864012245,-0.212931374183714,-0.217862960588276,-0.217782523942139,0.06,0.6
"185",-0.242216144461213,-0.206609586521675,-0.211468293048356,-0.211392345433631,0.06,0.62
"186",-0.232513824571856,-0.199875916474377,-0.204652954708087,-0.204582292911305,0.06,0.64
"187",-0.222367890090434,-0.192682346275575,-0.197378288105706,-0.197313548413617,0.06,0.66
"188",-0.211641552149093,-0.184996268089936,-0.189600982216377,-0.189542619993703,0.06,0.68
"189",-0.200368926588952,-0.176772410421629,-0.181272194595125,-0.181220473927869,0.06,0.7
"190",-0.188519731534115,-0.167952550495837,-0.172337536099456,-0.172292528331397,0.06,0.72
"191",-0.176041613810276,-0.15846674446683,-0.162738058143292,-0.162697961454235,0.06,0.74
"192",-0.16289277926171,-0.14826799013136,-0.152407797768847,-0.15237244007505,0.06,0.76
"193",-0.149105509030437,-0.137274346398633,-0.141269835797442,-0.141241132558617,0.06,0.78
"194",-0.134617879295336,-0.125410388194538,-0.129247306344712,-0.129222562345256,0.06,0.8
"195",-0.119461651574778,-0.112585705093325,-0.11624940233354,-0.116229827957474,0.06,0.82
"196",-0.103646880815232,-0.0987144673498557,-0.102184207105143,-0.102169229496323,0.06,0.84
"197",-0.0871750411993668,-0.0836952433789286,-0.0869514578307955,-0.0869402292848225,0.06,0.86
"198",-0.0698966498649096,-0.0674320587072714,-0.0704485186217241,-0.0704406945137623,0.06,0.88
"199",-0.0515008864636577,-0.0498273393837705,-0.0525739189189229,-0.0525690153528242,0.06,0.9
"200",-0.0317651912138777,-0.030791409601381,-0.0332327080084376,-0.0332300243209953,0.06,0.92
"201",-0.0105631474167838,-0.010252227316023,-0.012343703996694,-0.0123429085809286,0.06,0.940000000000001
"202",0.0121811551907814,0.0118296757280822,0.0101496333904944,0.0101491224399681,0.06,0.960000000000001
"203",0.0364969756892742,0.0354295430885269,0.0342669002987827,0.0342655787667694,0.06,0.980000000000001
"204",0.0623596538074032,0.0600292176584785,0.0599760802006737,0.0599755765632064,0.06,1
"205",-0.323968232365487,-0.277546397108375,-0.283328380409382,-0.28312180207191,0.08,0
"206",-0.321718466293437,-0.27595882850061,-0.281721507757159,-0.281493607667589,0.08,0.02
"207",-0.31920276960244,-0.274260986492971,-0.280050561600943,-0.279838380723517,0.08,0.04
"208",-0.316914425560876,-0.272580954215736,-0.278312374415696,-0.278116954677608,0.08,0.06
"209",-0.3140349738409,-0.270809575254324,-0.276512708066824,-0.276323937834809,0.08,0.08
"210",-0.311737869695182,-0.26893541074484,-0.274666078556915,-0.274456133674685,0.08,0.1
"211",-0.30885233575451,-0.267070103171849,-0.272741235051721,-0.272549110001712,0.08,0.12
"212",-0.306058143376243,-0.265065690886505,-0.270734241626592,-0.27055861418358,0.08,0.14
"213",-0.303280526700053,-0.263032963287742,-0.268663059194421,-0.26848047273378,0.08,0.16
"214",-0.300109682223034,-0.260895458889993,-0.266514376947634,-0.266331341039495,0.08,0.18
"215",-0.296965895274242,-0.258677819972472,-0.26426925357383,-0.264103118006095,0.08,0.2
"216",-0.293871584373909,-0.256376847310091,-0.261936537815962,-0.261771717137219,0.08,0.22
"217",-0.290512364709136,-0.253972019686501,-0.259517913293337,-0.259349266331467,0.08,0.24
"218",-0.286937536214322,-0.251472457234002,-0.256984993568806,-0.256833100041939,0.08,0.26
"219",-0.283191297113273,-0.248869857623049,-0.254349946948344,-0.254194627721208,0.08,0.28
"220",-0.279520312110129,-0.246130710744211,-0.251603529858259,-0.251453597228803,0.08,0.3
"221",-0.275663347874357,-0.243310400637735,-0.248720603983195,-0.248586714155161,0.08,0.32
"222",-0.271617559434424,-0.240322977448829,-0.245726262588648,-0.245581559237006,0.08,0.34
"223",-0.267386743435985,-0.237216086932116,-0.242579118850409,-0.242450866439002,0.08,0.36
"224",-0.262965669279226,-0.233971399598269,-0.239288910811804,-0.239153834890383,0.08,0.38
"225",-0.258342088220435,-0.230550956377165,-0.235835892579762,-0.235715974119693,0.08,0.4
"226",-0.253498499512152,-0.226952375843685,-0.232212520295664,-0.232089805336164,0.08,0.42
"227",-0.248547308536421,-0.223190457629818,-0.228404200075297,-0.228294903408311,0.08,0.44
"228",-0.243360735589778,-0.219237154217053,-0.224400702825052,-0.224288406078303,0.08,0.46
"229",-0.237876071888091,-0.215068165883554,-0.220178317957864,-0.220081373689919,0.08,0.48
"230",-0.232114107753837,-0.210669599485638,-0.215734764091871,-0.215637002166,0.08,0.5
"231",-0.22617752510409,-0.206023737371665,-0.211035351017806,-0.210944158847449,0.08,0.52
"232",-0.219847363308939,-0.201108603719669,-0.206070568781301,-0.205988005566146,0.08,0.54
"233",-0.213318774959676,-0.195912516434783,-0.200817167027302,-0.20073658857954,0.08,0.56
"234",-0.206407353391343,-0.190413708323488,-0.19524453827251,-0.195166935176973,0.08,0.58
"235",-0.19914224832925,-0.184562364875074,-0.189327422195778,-0.189259224227085,0.08,0.6
"236",-0.191551466290633,-0.178348667307762,-0.183037771468876,-0.182977197153479,0.08,0.62
"237",-0.183557125354159,-0.171723629349746,-0.176342459907346,-0.176286321110126,0.08,0.64
"238",-0.175144924167299,-0.164672432267969,-0.169200893960228,-0.16914968168992,0.08,0.66
"239",-0.166294495765653,-0.15713512862084,-0.161571596893476,-0.161525653878375,0.08,0.68
"240",-0.156980365585639,-0.149069310314121,-0.153408468915599,-0.153367981568312,0.08,0.7
"241",-0.147175514245186,-0.140426581730565,-0.144661539958455,-0.144624674487436,0.08,0.72
"242",-0.136855657795232,-0.131157010613124,-0.135273344840253,-0.135240567582885,0.08,0.74
"243",-0.125973557974936,-0.121190653395424,-0.125179158141334,-0.125152181269888,0.08,0.76
"244",-0.114466994132695,-0.110460013399328,-0.11431058706689,-0.114287600133713,0.08,0.78
"245",-0.102240125469907,-0.0988971038453612,-0.102593646124138,-0.102575322664962,0.08,0.8
"246",-0.08917144779147,-0.0864165418941512,-0.0899446651887947,-0.0899298558607298,0.08,0.82
"247",-0.0751474393915452,-0.0729355274028884,-0.0762764180240525,-0.0762655665514271,0.08,0.84
"248",-0.0600583500887146,-0.0583623820592452,-0.0614978301717646,-0.0614903521701293,0.08,0.86
"249",-0.0438016424926331,-0.0426123902554119,-0.0455142539355775,-0.0455094756407626,0.08,0.88
"250",-0.0262811818150974,-0.0255911858411941,-0.0282327977194492,-0.0282302652219462,0.08,0.9
"251",-0.00740913315565184,-0.00721968484723612,-0.00956742610377104,-0.00956668912385106,0.08,0.92
