"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect","contact.increase"
"78",-0.832437515030487,-0.382343259975453,-0.38896625867534,-0.388609266540019,0.02,0,1.52
"79",-0.881853763504968,-0.398740305369512,-0.405646038269116,-0.405257138262173,0.02,0,1.54
"80",-0.930021030752552,-0.415268619279987,-0.422378984664239,-0.421971366904822,0.02,0,1.56
"81",-0.977246545092671,-0.4318469195154,-0.439163445143171,-0.438743392277378,0.02,0,1.58
"82",-1.03174123137087,-0.448454198973476,-0.455997783718598,-0.455565595152502,0.02,0,1.6
"83",-1.08492326412243,-0.465087312928897,-0.472880390497759,-0.472436371434017,0.02,0,1.62
"84",-1.13604694140108,-0.481743146893232,-0.489809688957388,-0.4893541393639,0.02,0,1.64
"85",-1.18638015651068,-0.49842197240448,-0.506790881956736,-0.506317338493615,0.02,0,1.66
"86",-1.2452344005999,-0.515259866900942,-0.523834228356073,-0.523324427772536,0.02,0,1.68
"87",-1.30205517541401,-0.532121684215935,-0.540922115852926,-0.540373887053518,0.02,0,1.7
"88",-1.35601888642379,-0.549004650589832,-0.558053151994557,-0.557464215521414,0.02,0,1.72
"89",-1.40876145676992,-0.565905959135481,-0.575225966494369,-0.574593929997863,0.02,0,1.74
"90",-1.47211370894896,-0.582822764351353,-0.592439211283198,-0.591761564826546,0.02,0,1.76
"91",-1.53276266890206,-0.599752178068987,-0.609691558739245,-0.608965669954152,0.02,0,1.78
"92",-1.58982590507453,-0.616755271277111,-0.626981701940031,-0.626234563109745,0.02,0,1.8
"93",-1.6431184988873,-0.633877311106668,-0.64430835415232,-0.643548606737429,0.02,0,1.82
"94",-1.71143338256445,-0.651014983602579,-0.661670247472372,-0.66089827926475,0.02,0,1.84
"95",-1.77649657392403,-0.668165821178174,-0.679066132269453,-0.678282324013354,0.02,0,1.86
"96",-1.83735847557722,-0.685327327245179,-0.696494776424017,-0.69569950097089,0.02,0,1.88
"97",-1.89310995117203,-0.70249697087745,-0.713954964378612,-0.713148585926144,0.02,0,1.9
"98",-1.96179430756965,-0.719672184517468,-0.731469960273585,-0.730628370028374,0.02,0,1.92
"99",-2.03222812330133,-0.736850288957412,-0.749032028303693,-0.748137658759791,0.02,0,1.94
"100",-2.09803637043185,-0.754191739131895,-0.766625134384798,-0.76567527328193,0.02,0,1.96
"101",-2.15826376140788,-0.771580869703171,-0.78424822577692,-0.783240043640893,0.02,0,1.98
"102",-2.22086471612659,-0.788977827330301,-0.801900268725755,-0.80083081428303,0.02,0,2
"103",0.0419842838259071,0.040000075936223,0.0399749323306131,0.0399749261501404,0.04,0,1
"104",0.027562977221002,0.0265492978909777,0.0257290653260714,0.0257187461395415,0.04,0,1.02
"105",0.0130034444663299,0.0125366164267394,0.0113645832145833,0.0113594924371003,0.04,0,1.04
"106",-0.00170682512013531,-0.00164612903578143,-0.0031018587987095,-0.00310039859357003,0.04,0,1.06
"107",-0.0165725195499529,-0.0159595180819221,-0.0176672589599962,-0.0176585193526873,0.04,0,1.08
"108",-0.0316405725457252,-0.0303793914973218,-0.0323292754262083,-0.0323124712459333,0.04,0,1.1
"109",-0.0470453181165877,-0.0449209310365475,-0.0470855797526659,-0.0470598655086387,0.04,0,1.12
"110",-0.0633160918764164,-0.0595492820023293,-0.0619338589431417,-0.061899527270987,0.04,0,1.14
"111",-0.0809226180929734,-0.0742836823547446,-0.0768718204423375,-0.0768299124752787,0.04,0,1.16
"112",-0.0998547794732534,-0.0890870499438996,-0.0918971872720775,-0.0918476945801088,0.04,0,1.18
"113",-0.119959111535028,-0.104011409469786,-0.107007701739474,-0.106950641586595,0.04,0,1.2
"114",-0.14126312681642,-0.118995018886785,-0.122203965620487,-0.122136540381216,0.04,0,1.22
"115",-0.16341717249854,-0.134061003808613,-0.137482689595027,-0.137403197579272,0.04,0,1.24
"116",-0.186567696227167,-0.14923012958736,-0.152841039297126,-0.152748439601072,0.04,0,1.26
"117",-0.210811796083591,-0.164453616789063,-0.168276917516089,-0.168170100124325,0.04,0,1.28
"118",-0.235843417055584,-0.179731822415858,-0.183788298427127,-0.183666079734305,0.04,0,1.3
"119",-0.261604736332709,-0.195136401600237,-0.19937313346608,-0.199234252941042,0.04,0,1.32
"120",-0.288008404023355,-0.210591394933099,-0.215029415713264,-0.214872531536634,0.04,0,1.34
"121",-0.315432892585152,-0.226092925456207,-0.230755162276061,-0.230578846999258,0.04,0,1.36
"122",-0.34384265425811,-0.241650591271491,-0.246548368776204,-0.246362075446165,0.04,0,1.38
"123",-0.372963543441732,-0.257329277000691,-0.262407201587723,-0.262211191615018,0.04,0,1.4
"124",-0.402662392295075,-0.273051766590971,-0.278329761582943,-0.278124224220628,0.04,0,1.42
"125",-0.432765758879086,-0.288814494366711,-0.294314041685178,-0.294099306818095,0.04,0,1.44
"126",-0.463057674422445,-0.304613859249175,-0.310364455161014,-0.3101345843673,0.04,0,1.46
"127",-0.493427977747835,-0.320510324129269,-0.326480781680128,-0.32622823745233,0.04,0,1.48
"128",-0.526485804030962,-0.33648544171598,-0.342655260796778,-0.342378469208726,0.04,0,1.5
