"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect","contact.increase"
"1",0.506814940265843,0.500001241698278,0.499953327742162,0.499953316906126,0.5,0,1
"2",0.500945758531801,0.49470710891743,0.494044050772159,0.493959386902205,0.5,0,1.02
"3",0.495020059668812,0.488965360451302,0.488010664836532,0.487910870578927,0.5,0,1.04
"4",0.489031615231642,0.483107026471094,0.481917489777067,0.481808269837797,0.5,0,1.06
"5",0.482991148473213,0.477164183680547,0.47576727341607,0.47565209873816,0.5,0,1.08
"6",0.476899314806461,0.471150889497148,0.469563423785906,0.469442886691938,0.5,0,1.1
"7",0.470756796658449,0.465073718731639,0.463306998721056,0.463181180466031,0.5,0,1.12
"8",0.464564301433005,0.458939761628086,0.456997701612909,0.456867543755899,0.5,0,1.14
"9",0.458322568370148,0.452744155352848,0.450635575265065,0.450502554567726,0.5,0,1.16
"10",0.452032334307774,0.446493946667404,0.444222527288221,0.444086824412484,0.5,0,1.18
"11",0.445694435699172,0.440196189023264,0.437759136325317,0.437620920740448,0.5,0,1.2
"12",0.439309640033142,0.433838319515081,0.431245986586273,0.431105484345325,0.5,0,1.22
"13",0.432860281664277,0.427438223694471,0.424683678587618,0.424541152094607,0.5,0,1.24
"14",0.426360941933211,0.42098293042436,0.418072824470931,0.417928572475966,0.5,0,1.26
"15",0.419815615957192,0.414480611933304,0.411414042703647,0.411268412912255,0.5,0,1.28
"16",0.413225150980771,0.407940005342007,0.404707973893002,0.404561334583031,0.5,0,1.3
"17",0.40659039020318,0.401335716031049,0.397955259003786,0.397808027606213,0.5,0,1.32
"18",0.399912211313808,0.394699094961412,0.391156511970084,0.391008042354964,0.5,0,1.34
"19",0.393191484679318,0.388018520262443,0.38431247986357,0.384161641339297,0.5,0,1.36
"20",0.386429126460882,0.381280576789609,0.37742379077054,0.37727061028687,0.5,0,1.38
"21",0.379626062728717,0.374512008783227,0.3704911238895,0.370335633718244,0.5,0,1.4
"22",0.372765675644405,0.367708049874069,0.363515167234702,0.36335740529538,0.5,0,1.42
"23",0.365852538246301,0.360838872421856,0.356496616748074,0.3563366269481,0.5,0,1.44
