"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect","contact.increase"
"583",-0.0227716742094146,-0.0223814830958486,-0.0260418740701889,-0.026019670238685,0.22,0,1.42
"584",-0.03527817971466,-0.034630189821989,-0.0385238410049373,-0.0384927808317372,0.22,0,1.44
"585",-0.0478406053421243,-0.0470068671953565,-0.0510658210649313,-0.0510222897702268,0.22,0,1.46
"586",-0.0604576813885804,-0.0595047915982798,-0.0636639269648236,-0.0636065394806944,0.22,0,1.48
"587",-0.07312823493689,-0.0720336828976063,-0.0763166207961969,-0.0762438680518627,0.22,0,1.5
"588",-0.0858510982054443,-0.0845897109177685,-0.0890223697966648,-0.0889326086590014,0.22,0,1.52
"589",-0.098680068449045,-0.0971688911141442,-0.101779643579665,-0.10167108603535,0.22,0,1.54
"590",-0.111592123423223,-0.109766965084884,-0.114586921274868,-0.114457622792288,0.22,0,1.56
"591",-0.124555614151268,-0.122379504798387,-0.127442682127056,-0.127290529147181,0.22,0,1.58
"592",-0.137569582194695,-0.135001822363706,-0.140345407056085,-0.140168103552181,0.22,0,1.6
"593",-0.150633162572052,-0.147843533252769,-0.153293576412913,-0.153088629449612,0.22,0,1.62
"594",-0.163745569544917,-0.160755339343897,-0.166285681792232,-0.166050386015868,0.22,0,1.64
"595",-0.176906083752701,-0.173687388315056,-0.179320209756605,-0.179051630751505,0.22,0,1.66
"596",-0.190114069721263,-0.186636231704001,-0.192395646778419,-0.192090603209949,0.22,0,1.68
"597",-0.203369050951693,-0.199598061574895,-0.205510464196934,-0.205178786134621,0.22,0,1.7
"598",-0.216670587684167,-0.212569112724276,-0.218663145443976,-0.218359632665099,0.22,0,1.72
"599",-0.230018365851414,-0.225545372056116,-0.231852162628343,-0.231580047519332,0.22,0,1.74
"600",-0.243412181149592,-0.238522629968521,-0.245104827299143,-0.244838624737578,0.22,0,1.76
"601",-0.256851943701009,-0.251496463315751,-0.258429492190571,-0.258133958066551,0.22,0,1.78
"602",-0.270337365860584,-0.264627769992142,-0.271791933319726,-0.271464639702223,0.22,0,1.8
"603",-0.283869576824954,-0.277945681487027,-0.285190919553844,-0.284829258876007,0.22,0,1.82
"604",-0.297447844282853,-0.291274700974312,-0.298625227741504,-0.298226400400352,0.22,0,1.84
"605",-0.311072945127776,-0.304611789911601,-0.312093641914228,-0.3116546430649,0.22,0,1.86
"606",-0.324745410511467,-0.317953748110123,-0.325594952397038,-0.325112557894646,0.22,0,1.88
"607",-0.338465923893496,-0.331297259148745,-0.339127954490214,-0.338598705927775,0.22,0,1.9
"608",-0.352235278916835,-0.344638864221354,-0.352691447976305,-0.352111636755604,0.22,0,1.92
"609",-0.366054421078944,-0.357974957707329,-0.366284235821172,-0.365649886219474,0.22,0,1.94
"610",-0.37992442647838,-0.371301761300516,-0.37990512298855,-0.379211974148553,0.22,0,1.96
"611",-0.393846502897391,-0.38461532599739,-0.393552915200393,-0.392796401985102,0.22,0,1.98
"612",-0.407821966035739,-0.397911512443154,-0.407226417624956,-0.406401650272861,0.22,0,2
"613",0.243559436510184,0.240000130289749,0.239982932650637,0.239982931708327,0.24,0,1
"614",0.233038087660202,0.229998057878818,0.229496063177613,0.229412285790107,0.24,0,1.02
"615",0.222434367732935,0.21958197773918,0.218848627627228,0.218754880296632,0.24,0,1.04
"616",0.211704215647909,0.20904772363849,0.208111262677795,0.208012792699228,0.24,0,1.06
"617",0.200883881316876,0.19837736924256,0.197289358863101,0.197187675759485,0.24,0,1.08
"618",0.189982760130335,0.187657796916716,0.186384438525019,0.186281231925484,0.24,0,1.1
"619",0.179002727748243,0.176789818206549,0.175398024168121,0.175295174492625,0.24,0,1.12
"620",0.167945665102168,0.16586941956734,0.164331667792896,0.164231248379096,0.24,0,1.14
"621",0.156813474700656,0.154901822331728,0.153186925312412,0.153091230059984,0.24,0,1.16
"622",0.14560804867179,0.143791818211179,0.141965368892346,0.141876921911883,0.24,0,1.18
"623",0.13433129812033,0.132618654529963,0.130668581503479,0.130590156046641,0.24,0,1.2
"624",0.122985127586076,0.121398151955103,0.119298156083814,0.119225045897118,0.24,0,1.22
"625",0.111571462294017,0.110135123209316,0.107855697009153,0.107785671943673,0.24,0,1.24
"626",0.100092210672513,0.0987472329461898,0.096342806769715,0.0962765273229144,0.24,0,1.26
"627",0.0885391388883811,0.0872729228761667,0.0847611086137486,0.0846993089404445,0.24,0,1.28
"628",0.076855763620191,0.0757544763860507,0.0731122232361141,0.0730557180422582,0.24,0,1.3
"629",0.0651076565673582,0.0641962320379672,0.0613977795990639,0.061347471632498,0.24,0,1.32
"630",0.0532965267363207,0.0526027336312361,0.0496194123568329,0.0495763005364178,0.24,0,1.34
"631",0.0414240395907879,0.0409303744982217,0.037778761668174,0.0377439499005797,0.24,0,1.36
"632",0.0294918490678153,0.0291160819831661,0.0258774728682375,0.025852179606633,0.24,0,1.38
"633",0.0175015734367615,0.0172631025851563,0.0139171968088296,0.0139027654119319,0.24,0,1.4
"634",0.00545480160696821,0.00537529956788341,0.00189959036548848,0.00189750031274838,0.24,0,1.42
"635",-0.0066469013996171,-0.00654325506237252,-0.0101736828299923,-0.0101618037922502,0.24,0,1.44
"636",-0.0188019995300508,-0.0184882646227722,-0.0223009502654929,-0.0222748609606735,0.24,0,1.46
"637",-0.0310090109964369,-0.0304552096034267,-0.0344982464833301,-0.0344710753899591,0.24,0,1.48
"638",-0.0432665320661114,-0.0425814920514909,-0.0467594316246762,-0.0467205409682929,0.24,0,1.5
"639",-0.0555730358799533,-0.0547945562870489,-0.0590735864543168,-0.0590216960175369,0.24,0,1.52
"640",-0.0679272778784001,-0.0670362340928077,-0.0714392579702299,-0.0713729753886849,0.24,0,1.54
"641",-0.0804195213425698,-0.0793028633787356,-0.0838549976602476,-0.0837728095388497,0.24,0,1.56
"642",-0.0929670702381651,-0.0915906722334614,-0.0963193602980206,-0.0962196226705814,0.24,0,1.58
"643",-0.105562341834897,-0.103895667679563,-0.108830907473821,-0.108711835564025,0.24,0,1.6
"644",-0.118204208599292,-0.116213684803912,-0.121388202351642,-0.121247859579146,0.24,0,1.62
"645",-0.130891585209612,-0.128540328570578,-0.133989810788546,-0.133826096979534,0.24,0,1.64
"646",-0.1436234333318,-0.141062197621044,-0.146634298634582,-0.146444937378499,0.24,0,1.66
"647",-0.156398803041554,-0.15367289966799,-0.159320229515578,-0.159102754608517,0.24,0,1.68
"648",-0.169216770035642,-0.166302583851271,-0.17204618154667,-0.171797922459407,0.24,0,1.7
"649",-0.182076463892531,-0.178948002740902,-0.184810724661463,-0.184528790984854,0.24,0,1.72
"650",-0.194977146882653,-0.191605582456356,-0.197612409496275,-0.19729367427221,0.24,0,1.74
"651",-0.207918086054038,-0.204271817889078,-0.210449803188581,-0.210135875534541,0.24,0,1.76
"652",-0.220898638711515,-0.216942973649419,-0.223321460924962,-0.223041482027938,0.24,0,1.78
"653",-0.233918234568375,-0.229615138497593,-0.236229853808228,-0.23598334399102,0.24,0,1.8
"654",-0.246976377683661,-0.242284210347677,-0.249233666128604,-0.248960142646944,0.24,0,1.82
"655",-0.260072331444754,-0.254990642656209,-0.262273290731064,-0.261970558394733,0.24,0,1.84
"656",-0.273206735308187,-0.267994136539999,-0.275347564877678,-0.275013269589163,0.24,0,1.86
"657",-0.286378302470136,-0.281008426830302,-0.288455333143549,-0.288086951181651,0.24,0,1.88
"658",-0.29966096937852,-0.294030693348813,-0.301595446721807,-0.301190273345772,0.24,0,1.9
"659",-0.312998537448619,-0.307057984558416,-0.314766762615134,-0.314321899949454,0.24,0,1.92
"660",-0.326372634646575,-0.320087224113693,-0.32796814274741,-0.327480486907717,0.24,0,1.94
"661",-0.339783055881726,-0.333115223419605,-0.341198452718345,-0.340664680129579,0.24,0,1.96
"662",-0.353229690922761,-0.346138660242699,-0.354456561180368,-0.353873114039968,0.24,0,1.98
"663",-0.366712524036718,-0.359154070602825,-0.367741338707593,-0.367104409556052,0.24,0,2
"664",0.263548214609448,0.260000136370355,0.259983732682638,0.25998373266364,0.26,0,1
"665",0.253385981579954,0.25034480241285,0.249859686283127,0.249775060952823,0.26,0,1.02
"666",0.243143010055712,0.240286304824425,0.239575610572161,0.239481509386739,0.26,0,1.04
"667",0.232821230045609,0.230087387649424,0.229205480248972,0.229104990187515,0.26,0,1.06
"668",0.222413628088518,0.219793834545041,0.218752682828264,0.21864705833051,0.26,0,1.08
"669",0.211883113985121,0.209404363536884,0.208218630747,0.208109276953692,0.26,0,1.1
"670",0.201275178131865,0.198955096120723,0.197604750834192,0.197493229291957,0.26,0,1.12
"671",0.190591647942892,0.188373295970089,0.18691249734793,0.186800545005361,0.26,0,1.14
"672",0.179834370322976,0.177739805250774,0.176143322656163,0.176032861141726,0.26,0,1.16
"673",0.169005200059198,0.167059296932575,0.16529870612151,0.165191843522301,0.26,0,1.18
"674",0.158106022119979,0.156258505981801,0.154380128865817,0.154279186439248,0.26,0,1.2
"675",0.147138705743111,0.145379339986984,0.143389086300776,0.143296607039646,0.26,0,1.22
"676",0.136105156266744,0.134453018365319,0.132327082898003,0.132245849499419,0.26,0,1.24
"677",0.125007263436246,0.123483876431498,0.121195631513178,0.121122455055979,0.26,0,1.26
"678",0.11384696148139,0.11244642147705,0.109996252572912,0.109925978614469,0.26,0,1.28
"679",0.10262617150447,0.101274396929707,0.0987304752467527,0.0986637212537321,0.26,0,1.3
"680",0.0912997165665947,0.090058161803389,0.0873998253682888,0.0873372761594364,0.26,0,1.32
"681",0.0798788250965318,0.0788015928948661,0.07600584733523,0.0759482612840737,0.26,0,1.34
"682",0.0683978002577866,0.0675087926875345,0.0645500822858706,0.0644982979867841,0.26,0,1.36
"683",0.0568583421675881,0.056184127403956,0.053034078304905,0.052989021802736,0.26,0,1.38
"684",0.0452621216599695,0.0447367047352565,0.041459388275194,0.0414220808918098,0.26,0,1.4
"685",0.0336108020806927,0.0331942912835791,0.0298275697783202,0.0297991365809418,0.26,0,1.42
"686",0.0219060357340464,0.0216161757378162,0.0181401849541644,0.0181218639150801,0.26,0,1.44
"687",0.0101494384748876,0.0100060092266662,0.00639880185784059,0.00639195375301072,0.26,0,1.46
"688",-0.00165737198528992,-0.00163235263150563,-0.00539500584169561,-0.00538888673572124,0.26,0,1.48
"689",-0.0135128028289457,-0.0132948583108194,-0.0172396573741074,-0.0172189317252571,0.26,0,1.5
"690",-0.025415269311007,-0.0249772248373794,-0.0291408006055913,-0.0291185141569013,0.26,0,1.52
"691",-0.0373632433391631,-0.0368264530127407,-0.041114472894936,-0.0410813093514284,0.26,0,1.54
