"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect"
"488",-0.0549016163906391,-0.053900654956661,-0.0577587194188429,-0.0577266426740919,0.18,0.56
"489",-0.0497435883349748,-0.0488458720167553,-0.0526569351691715,-0.052625841297431,0.18,0.58
"490",-0.0442911784340425,-0.0434992141943791,-0.0472447454759635,-0.0472156840358857,0.18,0.6
"491",-0.0385222630179161,-0.0378363998398548,-0.041526458801407,-0.0415056732941887,0.18,0.62
"492",-0.0324087442880319,-0.0318261926800665,-0.0354588329147341,-0.0354408905021597,0.18,0.64
"493",-0.0259166984679773,-0.0254372402904868,-0.0290114583931604,-0.0289969108860009,0.18,0.66
"494",-0.0190063196679788,-0.018680813766965,-0.0221557907741907,-0.0221449958328075,0.18,0.68
"495",-0.0116665846699566,-0.0114510280743623,-0.0148623935989824,-0.0148566634347123,0.18,0.7
"496",-0.00384219614194325,-0.00377832020567004,-0.00708866268917085,-0.00708608158189561,0.18,0.72
"497",0.00449960784490833,0.00442259387686617,0.00120881127139849,0.00120840334900163,0.18,0.74
"498",0.0134145928185258,0.0131860415610487,0.0100746989626207,0.010071083501587,0.18,0.76
"499",0.0229414721647291,0.0225648029038019,0.0195543553858651,0.0195481457831911,0.18,0.78
"500",0.0331344329729504,0.0325852471446362,0.0297047143299737,0.0296965114041706,0.18,0.8
"501",0.0440552769520284,0.0433279031665756,0.0405823647283766,0.0405727383055143,0.18,0.82
"502",0.0557469707469838,0.0548434255006451,0.0522402858551664,0.05222861210554,0.18,0.84
"503",0.0682767515853925,0.0671827878836246,0.0647427798643222,0.0647295453238544,0.18,0.86
"504",0.0816956560750813,0.0804045565311367,0.0781460554822805,0.078132647220355,0.18,0.88
"505",0.0960677564679006,0.0945654384502292,0.0925074643958279,0.0924939491277129,0.18,0.9
"506",0.111435754224076,0.109710952360972,0.107877865305015,0.107864244348397,0.18,0.92
"507",0.127842551580755,0.125871116498693,0.124297346347931,0.124284275458205,0.18,0.940000000000001
"508",0.145305439908921,0.143060845502259,0.141790932240285,0.141779048083714,0.18,0.960000000000001
"509",0.16383387314385,0.161247107567467,0.16036275944652,0.160352148258282,0.18,0.980000000000001
"510",0.183399700905065,0.18001414542815,0.179982560147065,0.179980484076087,0.18,1
"511",-0.103136213968562,-0.101415324427145,-0.105888716072395,-0.10577308187218,0.2,0
"512",-0.101666399736651,-0.0998808440059025,-0.10432897085881,-0.104225887802448,0.2,0.02
"513",-0.100078707058638,-0.0982118281739133,-0.102704783193682,-0.102612974332439,0.2,0.04
"514",-0.0983715741391824,-0.0965657344317856,-0.101073188398866,-0.100936623677051,0.2,0.06
"515",-0.0965853498022611,-0.0949808505913596,-0.0993935377940145,-0.099273301003757,0.2,0.08
"516",-0.0948983331313222,-0.0932393242551621,-0.0976385815283105,-0.0975328423712114,0.2,0.1
"517",-0.0930720344630316,-0.0913399087526541,-0.0958053528829157,-0.0957124774740423,0.2,0.12
"518",-0.0911044555289231,-0.0894984632927494,-0.0938905285383103,-0.0938090593190604,0.2,0.14
"519",-0.0891338521067147,-0.0876219759207779,-0.0919236384528486,-0.0918190621958679,0.2,0.16
"520",-0.08713274271347,-0.0855634769926292,-0.0899139384831114,-0.0898159109395564,0.2,0.18
"521",-0.0849680207020185,-0.0834282702225746,-0.0878082543043863,-0.0877234615693785,0.2,0.2
"522",-0.0827327277536818,-0.081339669948254,-0.0856024160196178,-0.0855292051896837,0.2,0.22
"523",-0.0804874152202308,-0.0790426578736749,-0.0832941376710887,-0.0832286681056873,0.2,0.24
"524",-0.0780533688815601,-0.0766803842716128,-0.0809511991962879,-0.0808695444794434,0.2,0.26
"525",-0.0755780061016176,-0.074287376726635,-0.0784897579473114,-0.0784203666224912,0.2,0.28
"526",-0.0730042652222109,-0.0716574429579204,-0.0759042982862963,-0.0758454868869709,0.2,0.3
"527",-0.0702418616818732,-0.0690801744047531,-0.0732152118491645,-0.0731427708366901,0.2,0.32
"528",-0.0674832094676598,-0.0662757212072578,-0.0704358007151589,-0.0703753484453389,0.2,0.34
"529",-0.0644807028662446,-0.0634097289313806,-0.0675088651322246,-0.0674586088345295,0.2,0.36
"530",-0.061457755963376,-0.0603695587584019,-0.0644420606689859,-0.0643851325587752,0.2,0.38
"531",-0.058187244031944,-0.0572293108367834,-0.0612665691394341,-0.0612186027075321,0.2,0.4
"532",-0.0548677250221068,-0.0538834655584579,-0.0579146707562921,-0.0578757418726326,0.2,0.42
"533",-0.0512971780332405,-0.0504574077947024,-0.0544106547316707,-0.0543676653829825,0.2,0.44
"534",-0.047623973178144,-0.0467853237085882,-0.0507414146438894,-0.0507073399865554,0.2,0.46
"535",-0.043736160316443,-0.0429790402317054,-0.0468679120976521,-0.0468332235525961,0.2,0.48
"536",-0.0396125560461911,-0.0389819607347268,-0.0428251434953146,-0.042797559502288,0.2,0.5
"537",-0.0353437464751838,-0.0347474573562978,-0.038541349359384,-0.0385189399648045,0.2,0.52
"538",-0.0308242274417705,-0.0302786158497499,-0.0340589143596501,-0.0340387033177489,0.2,0.54
"539",-0.0260456237742639,-0.0255789791864269,-0.0293079336980044,-0.0292892763587587,0.2,0.56
"540",-0.0209991279130251,-0.0206343744810717,-0.0243082191814434,-0.0242954470134988,0.2,0.58
"541",-0.0156696239656335,-0.0153980658396298,-0.0190157507458628,-0.0190053459633697,0.2,0.6
"542",-0.0100363417405485,-0.00985654673169822,-0.0134079513863496,-0.0134019524064195,0.2,0.62
"543",-0.00407230860609942,-0.00400224982367448,-0.00748082953347073,-0.00747744429370356,0.2,0.64
"544",0.00225494388129499,0.00221830787793331,-0.00118659490688389,-0.00118606226214313,0.2,0.66
"545",0.00898344884561075,0.008847849348249,0.00550131362701756,0.00549891050885321,0.2,0.68
"546",0.0161309220514756,0.0158644862785787,0.0126135347210778,0.0126082731450047,0.2,0.7
"547",0.0237313389911368,0.0233552472195614,0.0201849260682544,0.0201770337379494,0.2,0.72
"548",0.0318331353589267,0.0313366301591675,0.0282543921229454,0.0282442240444282,0.2,0.74
"549",0.0404795743507146,0.039844869286636,0.0368646700826966,0.0368526756590798,0.2,0.76
"550",0.0497055131236338,0.0489325859501244,0.0460619992387749,0.0460486837651219,0.2,0.78
"551",0.0595607804129601,0.058649763046975,0.0558956879067752,0.0558815729847812,0.2,0.8
"552",0.0701074056322071,0.0690401467599894,0.0664155776164885,0.0663992472715377,0.2,0.82
"553",0.0813769334232374,0.0801574466257156,0.0776732286842451,0.0776572194785519,0.2,0.84
"554",0.093439237202624,0.0920535243558098,0.0897251125484105,0.0897081185320627,0.2,0.86
"555",0.106336275852213,0.104779068919848,0.102623884767861,0.102606580279325,0.2,0.88
"556",0.120123085860655,0.118384188318474,0.116419026903477,0.11640243022554,0.2,0.9
"557",0.134843538788369,0.132904132073332,0.131156297688606,0.131140425806445,0.2,0.92
"558",0.150523580614235,0.148372557978162,0.14687085730741,0.146856167985453,0.2,0.940000000000001
"559",0.167191283241514,0.164795342176538,0.163584000233008,0.163570828188005,0.2,0.960000000000001
"560",0.184846486625132,0.182141128463375,0.181298073047954,0.181286518728981,0.2,0.980000000000001
"561",0.203464478999253,0.200013564109183,0.199983519449034,0.199981286129663,0.2,1
"562",-0.0731282349368985,-0.0720336828976087,-0.0763166207961963,-0.076243868051862,0.22,0
"563",-0.0716785468358963,-0.070430312341107,-0.0747631223133081,-0.0746984893867095,0.22,0.02
"564",-0.0701087562990952,-0.068868021604038,-0.0731890887182192,-0.0730934282379492,0.22,0.04
"565",-0.0684175436912162,-0.0673473904475963,-0.071585787289222,-0.07150179756293,0.22,0.06
"566",-0.0666587474096112,-0.0656815982486443,-0.0699118539989887,-0.0698382294900584,0.22,0.08
"567",-0.0649948375995946,-0.0638694680995842,-0.0681646214914422,-0.0681001949830551,0.22,0.1
"568",-0.0631896454524192,-0.0621036959850516,-0.0663411013741966,-0.0662848301291576,0.22,0.12
"569",-0.0612412193395886,-0.0603190833455174,-0.064449270225263,-0.0643889353778782,0.22,0.14
"570",-0.0593068619711856,-0.0583658806366918,-0.062539941742167,-0.062472977078889,0.22,0.16
"571",-0.057331415800687,-0.0563089347571568,-0.0605410524388668,-0.0604834700422954,0.22,0.18
"572",-0.0551906070917998,-0.0543355897937912,-0.0584488936107523,-0.0583995159005213,0.22,0.2
"573",-0.0529956062429853,-0.0521693302676525,-0.0562593086902363,-0.0562170971674485,0.22,0.22
"574",-0.0507802953834642,-0.0498916902078661,-0.054020150831928,-0.0539659904674479,0.22,0.24
"575",-0.0483748970001496,-0.0476457917950273,-0.0516938319248179,-0.0516482641508893,0.22,0.26
"576",-0.0459468272440304,-0.0451807147006398,-0.0492525930539967,-0.0492144242441739,0.22,0.28
"577",-0.0434077128890116,-0.042702350991684,-0.0466909517255736,-0.0466591430735233,0.22,0.3
"578",-0.0406951331585892,-0.0400864058971868,-0.0440715802711833,-0.0440334541748955,0.22,0.32
"579",-0.0379770088486153,-0.0373360798073861,-0.0413185650906649,-0.0412874562835082,0.22,0.34
"580",-0.0350147584060243,-0.03451418739954,-0.0384226688483338,-0.0383974932977684,0.22,0.36
"581",-0.0320530129281318,-0.0315114497040272,-0.0354291605112664,-0.0354008544094,0.22,0.38
"582",-0.0288295944065053,-0.0284203419883191,-0.0322894733360863,-0.0322672445979555,0.22,0.4
"583",-0.0255779897008421,-0.0251606745080097,-0.0289800705480572,-0.0289620642081785,0.22,0.42
"584",-0.0220771238185442,-0.0217292626291219,-0.0255542626470213,-0.025536507609039,0.22,0.44
"585",-0.0184656940829382,-0.0181848931360504,-0.0219345150595995,-0.021921511938543,0.22,0.46
"586",-0.0146577298934172,-0.0144131170949697,-0.0181468430053693,-0.0181346144939927,0.22,0.48
"587",-0.0106185755250323,-0.0104552829278415,-0.014164018822896,-0.0141559537127198,0.22,0.5
"588",-0.00642920019411197,-0.00633513297323574,-0.00997478346794867,-0.0099685160105587,0.22,0.52
"589",-0.00200800603632678,-0.00197717036584488,-0.00556602776981929,-0.00556310062940324,0.22,0.54
"590",0.00266499191467617,0.00262279807968935,-0.000921183508878931,-0.000920664381947933,0.22,0.56
"591",0.00759750783642743,0.0074756448836294,0.00398696201086246,0.00398509894927113,0.22,0.58
"592",0.0128032800355067,0.0125987864961872,0.00915756105025511,0.00915310614993003,0.22,0.6
"593",0.0183019232257053,0.0180157322653025,0.0146354156317383,0.0146281448391248,0.22,0.62
"594",0.0241186671047938,0.0237555099290044,0.0204348240280469,0.0204265583262259,0.22,0.64
"595",0.0302843468589867,0.0298442677753058,0.0265732154959398,0.0265625425908165,0.22,0.66
"596",0.036834925970899,0.0362760593710791,0.033090535226652,0.0330775820309669,0.22,0.68
"597",0.0437819589747774,0.0431368722263814,0.040015270349721,0.0400002819633358,0.22,0.7
"598",0.0511650531309938,0.0504120206061915,0.0473797098439577,0.0473630324405534,0.22,0.72
"599",0.0590235923246848,0.058161451526066,0.0552197958845004,0.0552018513126007,0.22,0.74
"600",0.0674008557558821,0.0664235552748381,0.0635748934330377,0.063556148516471,0.22,0.76
"601",0.0763275635909614,0.0752304826977878,0.0724874567673975,0.072468390720234,0.22,0.78
"602",0.0858489023111924,0.0846323637157425,0.0820025044272478,0.0819818106357826,0.22,0.8
"603",0.0960216778527574,0.0946704914427295,0.0921627921431252,0.092142019177207,0.22,0.82
"604",0.106876662304128,0.105389747708881,0.103021388545168,0.103001289776983,0.22,0.84
"605",0.118474716057407,0.116844016918776,0.114624170506051,0.114604065635084,0.22,0.86
"606",0.130858054915777,0.129077549764042,0.127020984302771,0.127001042245982,0.22,0.88
"607",0.144069419467234,0.142126670821297,0.140255839069438,0.140236698952053,0.22,0.9
"608",0.158146328406711,0.15603303019404,0.154368215115484,0.154350420480804,0.22,0.92
"609",0.173122668849651,0.170818702453214,0.169389048300782,0.169372944770669,0.22,0.940000000000001
"610",0.189011289900686,0.186489578087571,0.185336419796973,0.185322086930085,0.22,0.960000000000001
"611",0.205812692562529,0.20301377364307,0.202211066983037,0.202198745808473,0.22,0.980000000000001
"612",0.223508277168644,0.220012982790221,0.219984460405286,0.219982088182166,0.22,1
"613",-0.0432665320661147,-0.0425814920514942,-0.0467594316246767,-0.0467205409682934,0.24,0
"614",-0.0418189475229269,-0.0411101104681064,-0.0452430072740038,-0.0451861305877486,0.24,0.02
"615",-0.0402514918973982,-0.0396466269252738,-0.0437111775094325,-0.0436617208957935,0.24,0.04
"616",-0.0385626026191714,-0.0380488555991336,-0.0421131231271017,-0.042070242796344,0.24,0.06
"617",-0.0368770764048902,-0.0363156414210664,-0.0404464339775592,-0.0404093751265577,0.24,0.08
"618",-0.035218001376055,-0.0346320440315491,-0.0387084159748901,-0.0386765040732708,0.24,0.1
"619",-0.0334181331726162,-0.0329293727990734,-0.0368960856772458,-0.0368687185152912,0.24,0.12
"620",-0.0314754782866202,-0.0310707915793436,-0.0350741672101524,-0.0350375124273621,0.24,0.14
"621",-0.0296135594282898,-0.0290976082275405,-0.0331748482972252,-0.0331439629172043,0.24,0.16
"622",-0.0276467480094258,-0.0272268674852079,-0.0311886509721198,-0.0311627864508877,0.24,0.18
"623",-0.0255156140274497,-0.0251778009846986,-0.0291118678620084,-0.029090364401597,0.24,0.2
"624",-0.0233920670206567,-0.0229880287274038,-0.0269694847712574,-0.0269427896212957,0.24,0.22
"625",-0.0211896084234022,-0.0208732075179257,-0.0247685910591926,-0.0247469681648471,0.24,0.24
"626",-0.0187985931038654,-0.018555906001861,-0.0224611497291809,-0.0224438570111536,0.24,0.26
"627",-0.0164429106073034,-0.0161761005575509,-0.0200423122297686,-0.0200287050276737,0.24,0.28
"628",-0.0139222931547511,-0.0137285808477947,-0.0175483030075199,-0.0175331118315765,0.24,0.3
"629",-0.0112824693266285,-0.0110906594927151,-0.0149559852084578,-0.0149446791458843,0.24,0.32
"630",-0.00858762994711348,-0.00846345540309468,-0.0122319741667063,-0.0122238997908857,0.24,0.34
"631",-0.00568889725103183,-0.00559114159371443,-0.00939347438142013,-0.00938587489295117,0.24,0.36
"632",-0.00276728231175816,-0.00272716017180419,-0.00644897520124266,-0.00644446337857407,0.24,0.38
"633",0.000384454440088722,0.00037800862798909,-0.00334802634214726,-0.00334600080171898,0.24,0.4
"634",0.00359360264954967,0.00354316336303739,-0.00011673594012751,-0.000116652710506981,0.24,0.42
"635",0.00701199497581262,0.00690119516452226,0.00326340323226026,0.00326141040435823,0.24,0.44
"636",0.0105776170408065,0.0104387601806051,0.00682470578739636,0.00681993609601772,0.24,0.46
"637",0.0142963596714748,0.0140905669896318,0.0105315982488323,0.0105253535457087,0.24,0.48
"638",0.0182428545030907,0.0179600439413304,0.0144509375930154,0.0144436673304352,0.24,0.5
"639",0.0223682420610852,0.0220413058756347,0.0185445068012535,0.0185342310850526,0.24,0.52
"640",0.0266857199147769,0.026330303712971,0.0228757378235881,0.0228626033871293,0.24,0.54
"641",0.0312489718402645,0.0308195147147948,0.0274128135540223,0.0273991453232041,0.24,0.56
"642",0.0360646360727723,0.0355618557510141,0.032212956037767,0.03219608702487,0.24,0.58
"643",0.0411450963774724,0.0405729065655734,0.0372720020325521,0.037255889958808,0.24,0.6
"644",0.0465085652110047,0.0458682662865737,0.0426160643229659,0.0425972470020695,0.24,0.62
"645",0.0521786011967208,0.0514488948269565,0.0482740070778537,0.0482526334591947,0.24,0.64
"646",0.0581839631031348,0.0573691038436542,0.0542647466997118,0.0542430664219955,0.24,0.66
"647",0.064558382132217,0.0636619757720428,0.0606085761201066,0.060587326589987,0.24,0.68
"648",0.0712979645983829,0.0703113505809778,0.0673428532116578,0.0673202146047231,0.24,0.7
"649",0.0784676782073135,0.0773873917461143,0.074497354526092,0.0744737598164759,0.24,0.72
"650",0.0860797058314187,0.0849110676455898,0.0821051684851886,0.0820810874986909,0.24,0.74
"651",0.0941864916134508,0.0929144357990366,0.0902024237762701,0.0901783344514787,0.24,0.76
"652",0.102814615474391,0.101442436027353,0.0988279597796963,0.0988024617619698,0.24,0.78
"653",0.112004445434473,0.110523294180213,0.108020025740317,0.107994099046771,0.24,0.8
"654",0.121807378288567,0.120208591529802,0.117822942377884,0.117798611117382,0.24,0.82
"655",0.132249953651804,0.130540420484076,0.128282433085335,0.128257308728604,0.24,0.84
"656",0.143388764164231,0.141553853095242,0.139438285346185,0.139415648536171,0.24,0.86
"657",0.15526378801493,0.153292439924501,0.151336715416371,0.151314605756475,0.24,0.88
"658",0.167907821326201,0.165796911014652,0.164016718292189,0.163995760876103,0.24,0.9
"659",0.181354666906245,0.179096912872828,0.177512743577613,0.177493433294442,0.24,0.92
"660",0.195636103193826,0.193210788124682,0.191851476603402,0.191834150393037,0.24,0.940000000000001
"661",0.2107633784109,0.208144414332164,0.207047990133945,0.207032649703916,0.24,0.960000000000001
"662",0.226735665525097,0.223865017899456,0.223101790191286,0.223088779820394,0.24,0.980000000000001
"663",0.243533623213772,0.240012401471252,0.239985391190587,0.239982890233505,0.24,1
"664",-0.0135128028289446,-0.0132948583108186,-0.0172396573741067,-0.0172189317252565,0.26,0
"665",-0.0120552938932799,-0.0118823864472861,-0.0157748123126082,-0.0157576992433888,0.26,0.02
"666",-0.01047959678271,-0.0103459305162863,-0.014247900672907,-0.0142339543578462,0.26,0.04
"667",-0.00878394135574645,-0.00868430130358133,-0.0126567393012635,-0.0126455619689836,0.26,0.06
"668",-0.00720396123794265,-0.00708872790396775,-0.0109988929277807,-0.0109901302278661,0.26,0.08
"669",-0.00553741007586872,-0.00545929180258398,-0.00927166729374718,-0.00926500404220532,0.26,0.1
"670",-0.00373235459601085,-0.00368591502399784,-0.00752395482388635,-0.00751632842937267,0.26,0.12
"671",-0.00183271223124071,-0.00180174908843656,-0.00571757612252966,-0.00571239844895777,0.26,0.14
"672",-2.2723449955242e-05,-2.23876295863956e-05,-0.00383027027858107,-0.00382717168282287,0.26,0.16
"673",0.00194668212921345,0.00192151506334692,-0.00185872201331039,-0.00185737884929638,0.26,0.18
"674",0.00407776544955119,0.00401988757005589,0.000190823268574003,0.000190638052960046,0.26,0.2
"675",0.00610755941634245,0.00601791565990806,0.00227515560932667,0.00227320185535462,0.26,0.22
"676",0.00830853119457409,0.0082027070889823,0.00445830459195584,0.00445491766145822,0.26,0.24
"677",0.0106546363805241,0.0104834193671987,0.00674456433220738,0.00674003183277061,0.26,0.26
"678",0.0129597870271728,0.0127805122869475,0.00912019848563994,0.00911235540294364,0.26,0.28
"679",0.0154724313078864,0.0152881553306302,0.011563852599455,0.0115551391089163,0.26,0.3
"680",0.0180229220158951,0.017761608926798,0.0141289741764972,0.0141196463390915,0.26,0.32
"681",0.0207057755328039,0.0204493396861157,0.0168213495909545,0.0168089573585712,0.26,0.34
"682",0.0235154433587644,0.023170364526549,0.019587309718202,0.0195734911000267,0.26,0.36
"683",0.0264194849882659,0.0260908863560346,0.0224956771048856,0.0224819035230441,0.26,0.38
"684",0.0294813749519808,0.0290582956418837,0.0255477270048595,0.0255291895955014,0.26,0.4
"685",0.0326651579086494,0.0322444586695887,0.0287081294449818,0.0286902193850063,0.26,0.42
"686",0.0359914784077032,0.0355031190355007,0.0320392740392687,0.0320220881812645,0.26,0.44
"687",0.0395213592995154,0.0389481487418969,0.0355159784256277,0.0354942392592006,0.26,0.46
"688",0.043143464875504,0.0425912220710688,0.0391642285889724,0.0391438063679088,0.26,0.48
"689",0.0469906386883437,0.0463626883335427,0.0429951483552213,0.0429702755747157,0.26,0.5
"690",0.0510539417684803,0.0503320164031953,0.0470131630985884,0.0469902027159952,0.26,0.52
"691",0.0552706813358314,0.0545164860104334,0.0512416598933072,0.0512146591005221,0.26,0.54
"692",0.0597202125949498,0.0589223859619284,0.0556906190711051,0.0556660646737869,0.26,0.56
"693",0.0644158692221228,0.0635616005745832,0.0603733166663494,0.0603453751061114,0.26,0.58
"694",0.0693688632644545,0.0684512610894786,0.0653213108685795,0.0652901525123065,0.26,0.6
"695",0.07459572968886,0.0736133015294979,0.0705318020648011,0.0705041365150944,0.26,0.62
"696",0.0801181932328224,0.0790740676527908,0.0760421878353693,0.0760122571076508,0.26,0.64
"697",0.0859630153682162,0.0848457067973519,0.0818742392877224,0.0818424700942426,0.26,0.66
"698",0.0921539642050045,0.0909454960809138,0.0880501859714266,0.0880170898902015,0.26,0.68
"699",0.0986874963066879,0.0974226011767391,0.0945928723674311,0.0945615578463809,0.26,0.7
"700",0.105645612531191,0.104295125189567,0.101534525998145,0.101504297187263,0.26,0.72
"701",0.113007852964602,0.111583035996635,0.108907302891671,0.108876527724414,0.26,0.74
"702",0.120842485575633,0.11933017018935,0.116744210802758,0.116712013182071,0.26,0.76
"703",0.129171897747479,0.12756347166475,0.12507790630115,0.125046754357175,0.26,0.78
"704",0.138031640051648,0.136332478603399,0.133947873989312,0.133918587414892,0.26,0.8
"705",0.147467641326823,0.145663298089149,0.143393617946849,0.143365879329524,0.26,0.82
"706",0.15749970241904,0.155597920110868,0.153453067031819,0.153425440128578,0.26,0.84
"707",0.168183760048097,0.16617407994717,0.164165681855839,0.16413987401794,0.26,0.86
"708",0.179555728917055,0.177427203521403,0.175569685215399,0.175545830446629,0.26,0.88
"709",0.191638170809048,0.189392388648293,0.187700976020033,0.187678533129297,0.26,0.9
"710",0.204470707778774,0.202092277638994,0.200589346155359,0.200568786323334,0.26,0.92
"711",0.218072598179597,0.215548046209331,0.214257745208716,0.21423937578729,0.26,0.940000000000001
"712",0.232456307589367,0.229758653364861,0.228718466071177,0.228702316005827,0.26,0.960000000000001
"713",0.247617769998282,0.244694095676821,0.243970199803725,0.243956576297674,0.26,0.980000000000001
"714",0.263541887423099,0.260011820152287,0.259986311804935,0.259983692283593,0.26,1
"715",0.0161619148361919,0.0159421085714228,0.0122186020024415,0.0122059662174581,0.28,0
"716",0.0176369772028382,0.017423008682755,0.0136787209577425,0.0136659240012594,0.28,0.02
"717",0.0192275087278855,0.0190194171918655,0.0151989595041032,0.0151860971896025,0.28,0.04
"718",0.0208401772321716,0.02052192527574,0.0167815249382577,0.0167686795825081,0.28,0.06
"719",0.0223881905222356,0.0220856689309036,0.0184288562887478,0.0184160980834249,0.28,0.08
"720",0.0240698395752658,0.023782033882308,0.0201039535701069,0.0200843134193418,0.28,0.1
"721",0.025886572761149,0.0255724887895697,0.0218234697651888,0.0218043674788203,0.28,0.12
"722",0.0276651325672777,0.0272702347455821,0.0236183564252277,0.023599835066601,0.28,0.14
"723",0.0294890967537031,0.0291195769806754,0.0254915866545017,0.0254736786201151,0.28,0.16
"724",0.0314681513763405,0.0311219550810298,0.027446467291076,0.0274256999468929,0.28,0.18
"725",0.0334963647287916,0.0330168870650135,0.0294275218931637,0.0294028332731195,0.28,0.2
"726",0.0355256178899761,0.0350826964596033,0.0314950472352252,0.0314715983370075,0.28,0.22
"727",0.037731952261121,0.0372632288150011,0.033658024804575,0.0336357878939948,0.28,0.24
"728",0.0399711059920742,0.0394259244450487,0.0359207121780891,0.0358908920385129,0.28,0.26
"729",0.0422807202569604,0.0417822808027024,0.0382272870089911,0.0381987849746231,0.28,0.28
"730",0.0447882514523124,0.0441427564122928,0.0406453032582487,0.0406186616976791,0.28,0.3
"731",0.047241145052598,0.0466572026622091,0.0431804913817037,0.0431556107553072,0.28,0.32
"732",0.0499186088336719,0.0492498170546323,0.0458017518083844,0.0457694218834813,0.28,0.34
"733",0.0526289494724901,0.0519696445302912,0.0485325902542096,0.0485027512517595,0.28,0.36
"734",0.0555220057468342,0.0547886318956833,0.0514017496351219,0.0513742235563969,0.28,0.38
"735",0.0584852782704969,0.0577671288701092,0.0543766033259925,0.0543422323258552,0.28,0.4
"736",0.0616500140246287,0.0608248363992542,0.0574913211495889,0.0574599560362856,0.28,0.42
"737",0.0648769666213267,0.0640801693913081,0.0607613347464523,0.0607232777020447,0.28,0.44
"738",0.0683252034505402,0.06744742115981,0.0641616947907806,0.0641273197346293,0.28,0.46
"739",0.0718962626173346,0.0709745051473911,0.0677475949833278,0.0677116506340855,0.28,0.48
"740",0.0756386378518911,0.0746946948796386,0.071484824010844,0.0714485559957534,0.28,0.5
"741",0.0795944514718876,0.078606014532093,0.0754276151362494,0.0753908420642186,0.28,0.52
"742",0.0837567224922755,0.0826974763491871,0.079551308483136,0.079514434423863,0.28,0.54
"743",0.0880887729057666,0.0869922529413052,0.0839044910426699,0.0838633344811214,0.28,0.56
"744",0.0926611880956993,0.0915192429569713,0.0884718401454855,0.0884356739183244,0.28,0.58
"745",0.0974839072513042,0.0962938165550952,0.0932915202804003,0.0932522155183055,0.28,0.6
"746",0.102571917347892,0.101321127770832,0.0983789669873245,0.0983379650889484,0.28,0.62
"747",0.107945068146507,0.106620282007023,0.103739095674188,0.10370281679066,0.28,0.64
"748",0.113627878585818,0.112232042541412,0.109407762105633,0.109369995085404,0.28,0.66
"749",0.119613269982337,0.118168583071434,0.115405476541024,0.115366816663552,0.28,0.68
"750",0.125956572068674,0.124449298947509,0.121755558881219,0.121716634655277,0.28,0.7
"751",0.132689295171733,0.131100407804125,0.1284840261415,0.128445466897144,0.28,0.72
"752",0.139812526667534,0.138157339624237,0.135619409939828,0.135581814327668,0.28,0.74
"753",0.147373050371363,0.145647667017264,0.14319249670799,0.143156404608433,0.28,0.76
"754",0.155403090485777,0.153601487903136,0.151236023668049,0.151201893726377,0.28,0.78
"755",0.163933429690567,0.162049414220684,0.159784275335632,0.159752469487035,0.28,0.8
"756",0.173002331097571,0.171028207539825,0.168872539032979,0.168839922258257,0.28,0.82
"757",0.182627972397509,0.180567865736079,0.178532879793307,0.178503350957284,0.28,0.84
"758",0.192861450525841,0.190708646246134,0.188804608160065,0.188775958112801,0.28,0.86
"759",0.203734502591281,0.20148094610314,0.199718483171901,0.199692755543831,0.28,0.88
"760",0.215266424818629,0.212909553766228,0.211307477172699,0.211283850072463,0.28,0.9
"761",0.227495043905293,0.225021630665504,0.223597321640391,0.223575742104679,0.28,0.92
"762",0.240430156778673,0.237829237344471,0.23660743880446,0.236588091193131,0.28,0.940000000000001
"763",0.254085422367786,0.251333102896502,0.25034771039872,0.250330898598619,0.28,0.960000000000001
"764",0.268460789550491,0.265501701217717,0.264816252495785,0.264802088323422,0.28,0.980000000000001
"765",0.283534256941837,0.280011238833325,0.279987222248326,0.279984494332318,0.28,1
"766",0.0457791158481883,0.0452543249379866,0.0416620221653741,0.0416249862147196,0.3,0
"767",0.0472759358039339,0.0467909753992897,0.0431155554492254,0.0430807940562212,0.3,0.02
"768",0.0488848282269667,0.0481963183761015,0.0446273186473722,0.0445946891812401,0.3,0.04
"769",0.0503478936900902,0.0497008124093486,0.0461995250559248,0.0461688941324427,0.3,0.06
"770",0.0519197202254918,0.0513272982687129,0.0478033533877797,0.0477586277125512,0.3,0.08
"771",0.0536205543742623,0.0530198143492827,0.0494415682323029,0.0494000023285615,0.3,0.1
"772",0.0554027013991581,0.0546445448002235,0.051149953558895,0.0511113168154707,0.3,0.12
"773",0.0570968864027368,0.0564085713154086,0.0529311837585762,0.0528952631606104,0.3,0.14
"774",0.0589392568169085,0.0583132551024101,0.0547882383688786,0.054754528611577,0.3,0.16
"775",0.0609314196331454,0.0601145447769641,0.0566794484219192,0.0566333086560403,0.3,0.18
"776",0.0628341247459329,0.0620733113124841,0.0586392536557606,0.0585967589580236,0.3,0.2
"777",0.0648783833892288,0.0641522073096336,0.0606874328678806,0.0606482848584141,0.3,0.22
"778",0.0670894983621125,0.0661947350016255,0.0628277736505511,0.062791535538568,0.3,0.24
"779",0.0692160370550459,0.0684150441188617,0.065021867252435,0.0649742485440858,0.3,0.26
"780",0.0715338891298275,0.0706642172171246,0.0673034721127765,0.0672599940773128,0.3,0.28
"781",0.0739275078727301,0.0730233851348985,0.0696930048845567,0.069653293813233,0.3,0.3
